,track.name,name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
249,Whatcha Say,Jason Derulo,67T6l4q3zVjC5nZZPXByU8,0.615,0.711,11.0,-5.507,1.0,0.0779,0.0444,0.0,0.145,0.711,144.036,audio_features,67T6l4q3zVjC5nZZPXByU8,spotify:track:67T6l4q3zVjC5nZZPXByU8,https://api.spotify.com/v1/tracks/67T6l4q3zVjC5nZZPXByU8,https://api.spotify.com/v1/audio-analysis/67T6l4q3zVjC5nZZPXByU8,221253.0,4.0
250,Hot N Cold,Katy Perry,1TEjSXPdAakDotj2Wji3PU,0.706,0.841,7.0,-3.956,1.0,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,audio_features,1TEjSXPdAakDotj2Wji3PU,spotify:track:1TEjSXPdAakDotj2Wji3PU,https://api.spotify.com/v1/tracks/1TEjSXPdAakDotj2Wji3PU,https://api.spotify.com/v1/audio-analysis/1TEjSXPdAakDotj2Wji3PU,220227.0,4.0
251,Fireflies,Owl City,3DamFFqW32WihKkTVlwTYQ,0.512,0.662,3.0,-6.797,1.0,0.0439,0.0275,0.0,0.118,0.472,180.114,audio_features,3DamFFqW32WihKkTVlwTYQ,spotify:track:3DamFFqW32WihKkTVlwTYQ,https://api.spotify.com/v1/tracks/3DamFFqW32WihKkTVlwTYQ,https://api.spotify.com/v1/audio-analysis/3DamFFqW32WihKkTVlwTYQ,228347.0,4.0
252,Break Your Heart,Taio Cruz,1CdqVF1ywD0ZO1zXtB9yWa,0.666,0.899,8.0,-4.676,1.0,0.028,0.00155,0.0,0.0677,0.629,122.05,audio_features,1CdqVF1ywD0ZO1zXtB9yWa,spotify:track:1CdqVF1ywD0ZO1zXtB9yWa,https://api.spotify.com/v1/tracks/1CdqVF1ywD0ZO1zXtB9yWa,https://api.spotify.com/v1/audio-analysis/1CdqVF1ywD0ZO1zXtB9yWa,186267.0,4.0
253,Beautiful Girls,Sean Kingston,1hGy2eLcmC8eKx7qr1tOqx,0.762,0.661,1.0,-6.075,0.0,0.0687,0.15,0.0,0.256,0.769,130.009,audio_features,1hGy2eLcmC8eKx7qr1tOqx,spotify:track:1hGy2eLcmC8eKx7qr1tOqx,https://api.spotify.com/v1/tracks/1hGy2eLcmC8eKx7qr1tOqx,https://api.spotify.com/v1/audio-analysis/1hGy2eLcmC8eKx7qr1tOqx,225373.0,4.0
254,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,0qOnSQQF0yzuPWsXrQ9paz,0.646,0.795,9.0,-3.293,1.0,0.0976,0.0319,0.0,0.267,0.796,89.99,audio_features,0qOnSQQF0yzuPWsXrQ9paz,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz,210960.0,4.0
255,Mark My Words,Justin Bieber,2SnNaoNhMjC1WRMTWD8qTX,0.383,0.256,0.0,-8.572,1.0,0.0332,0.88,2.69e-06,0.169,0.519,114.188,audio_features,2SnNaoNhMjC1WRMTWD8qTX,spotify:track:2SnNaoNhMjC1WRMTWD8qTX,https://api.spotify.com/v1/tracks/2SnNaoNhMjC1WRMTWD8qTX,https://api.spotify.com/v1/audio-analysis/2SnNaoNhMjC1WRMTWD8qTX,134347.0,4.0
256,Payphone - Edit,Maroon 5,5cy3CNTBZbX8vZUIsu4p7K,0.741,0.783,4.0,-4.791,1.0,0.0415,0.015,0.0,0.302,0.534,110.002,audio_features,5cy3CNTBZbX8vZUIsu4p7K,spotify:track:5cy3CNTBZbX8vZUIsu4p7K,https://api.spotify.com/v1/tracks/5cy3CNTBZbX8vZUIsu4p7K,https://api.spotify.com/v1/audio-analysis/5cy3CNTBZbX8vZUIsu4p7K,231373.0,4.0
257,Teenage Dream,Katy Perry,5jzKL4BDMClWqRguW5qZvh,0.719,0.798,10.0,-4.582,1.0,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,audio_features,5jzKL4BDMClWqRguW5qZvh,spotify:track:5jzKL4BDMClWqRguW5qZvh,https://api.spotify.com/v1/tracks/5jzKL4BDMClWqRguW5qZvh,https://api.spotify.com/v1/audio-analysis/5jzKL4BDMClWqRguW5qZvh,227741.0,4.0
258,The Climb,Various Artists,0V8FYVlBFuXXTIvRnMbZyS,0.327,0.588,4.0,-6.611,1.0,0.0336,0.0834,0.0,0.104,0.329,161.074,audio_features,0V8FYVlBFuXXTIvRnMbZyS,spotify:track:0V8FYVlBFuXXTIvRnMbZyS,https://api.spotify.com/v1/tracks/0V8FYVlBFuXXTIvRnMbZyS,https://api.spotify.com/v1/audio-analysis/0V8FYVlBFuXXTIvRnMbZyS,236067.0,4.0
259,Like A G6,Far East Movement,5AyL2kgLtTWEu3qO3B9SqK,0.435,0.837,3.0,-8.126,1.0,0.449,0.00676,0.0,0.117,0.778,124.913,audio_features,5AyL2kgLtTWEu3qO3B9SqK,spotify:track:5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/tracks/5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/audio-analysis/5AyL2kgLtTWEu3qO3B9SqK,216893.0,4.0
260,In My Head,Jason Derulo,5BoIP8Eha5hwmRVURkC2Us,0.762,0.748,0.0,-4.15,0.0,0.033,0.0266,0.0,0.348,0.851,110.009,audio_features,5BoIP8Eha5hwmRVURkC2Us,spotify:track:5BoIP8Eha5hwmRVURkC2Us,https://api.spotify.com/v1/tracks/5BoIP8Eha5hwmRVURkC2Us,https://api.spotify.com/v1/audio-analysis/5BoIP8Eha5hwmRVURkC2Us,199027.0,4.0
261,Tainted Love,Soft Cell,44hOGg1uFg1XJZGZYNwYmM,0.569,0.402,0.0,-10.151,1.0,0.0433,0.438,0.0,0.134,0.696,144.635,audio_features,44hOGg1uFg1XJZGZYNwYmM,spotify:track:44hOGg1uFg1XJZGZYNwYmM,https://api.spotify.com/v1/tracks/44hOGg1uFg1XJZGZYNwYmM,https://api.spotify.com/v1/audio-analysis/44hOGg1uFg1XJZGZYNwYmM,162507.0,4.0
262,Problem,Ariana Grande,3cySlItpiPiIAzU3NyHCJf,0.66,0.798,1.0,-5.326,0.0,0.162,0.0226,2.2e-05,0.103,0.627,103.022,audio_features,3cySlItpiPiIAzU3NyHCJf,spotify:track:3cySlItpiPiIAzU3NyHCJf,https://api.spotify.com/v1/tracks/3cySlItpiPiIAzU3NyHCJf,https://api.spotify.com/v1/audio-analysis/3cySlItpiPiIAzU3NyHCJf,193987.0,4.0
263,Dangerous Woman,Ariana Grande,6T506SFlFUVVNvnmCiVZR0,0.662,0.618,7.0,-5.26,1.0,0.0455,0.0537,0.0,0.355,0.261,134.022,audio_features,6T506SFlFUVVNvnmCiVZR0,spotify:track:6T506SFlFUVVNvnmCiVZR0,https://api.spotify.com/v1/tracks/6T506SFlFUVVNvnmCiVZR0,https://api.spotify.com/v1/audio-analysis/6T506SFlFUVVNvnmCiVZR0,235947.0,3.0
264,Start of Something New,High School Musical Cast,0RPtk7brObnK3uzTbixenA,0.665,0.762,7.0,-6.371,1.0,0.0306,0.301,0.0,0.0891,0.229,103.974,audio_features,0RPtk7brObnK3uzTbixenA,spotify:track:0RPtk7brObnK3uzTbixenA,https://api.spotify.com/v1/tracks/0RPtk7brObnK3uzTbixenA,https://api.spotify.com/v1/audio-analysis/0RPtk7brObnK3uzTbixenA,199093.0,4.0
265,We're All In This Together,Various Artists,5t5LFepMdws4nudg1EiWdd,0.758,0.941,6.0,-6.356,1.0,0.0677,0.0482,0.0,0.605,0.824,116.005,audio_features,5t5LFepMdws4nudg1EiWdd,spotify:track:5t5LFepMdws4nudg1EiWdd,https://api.spotify.com/v1/tracks/5t5LFepMdws4nudg1EiWdd,https://api.spotify.com/v1/audio-analysis/5t5LFepMdws4nudg1EiWdd,231427.0,4.0
266,Gotta Go My Own Way,Various Artists,0moS6k1E4YNbkG4Dxet8ZH,0.432,0.69,9.0,-4.772,1.0,0.0292,0.0927,4.31e-05,0.184,0.264,88.797,audio_features,0moS6k1E4YNbkG4Dxet8ZH,spotify:track:0moS6k1E4YNbkG4Dxet8ZH,https://api.spotify.com/v1/tracks/0moS6k1E4YNbkG4Dxet8ZH,https://api.spotify.com/v1/audio-analysis/0moS6k1E4YNbkG4Dxet8ZH,222493.0,4.0
267,Dark Horse,Katy Perry,5jrdCoLpJSvHHorevXBATy,0.645,0.585,6.0,-6.122,1.0,0.0513,0.00314,0.0,0.165,0.353,131.931,audio_features,5jrdCoLpJSvHHorevXBATy,spotify:track:5jrdCoLpJSvHHorevXBATy,https://api.spotify.com/v1/tracks/5jrdCoLpJSvHHorevXBATy,https://api.spotify.com/v1/audio-analysis/5jrdCoLpJSvHHorevXBATy,215672.0,4.0
268,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,2tUBqZG2AbRi7Q0BIrVrEj,0.709,0.824,1.0,-8.824,1.0,0.0453,0.207,0.000307,0.0888,0.867,118.818,audio_features,2tUBqZG2AbRi7Q0BIrVrEj,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,291293.0,4.0
269,Story of My Life,One Direction,4nVBt6MZDDP6tRVdQTgxJg,0.6,0.663,3.0,-5.802,1.0,0.0477,0.225,0.0,0.119,0.286,121.07,audio_features,4nVBt6MZDDP6tRVdQTgxJg,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,245493.0,4.0
270,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,5ifX6jfT33QWKP9DE0YRG8,0.711,0.807,1.0,-8.817,1.0,0.0456,0.206,0.000387,0.0854,0.861,118.819,audio_features,5ifX6jfT33QWKP9DE0YRG8,spotify:track:5ifX6jfT33QWKP9DE0YRG8,https://api.spotify.com/v1/tracks/5ifX6jfT33QWKP9DE0YRG8,https://api.spotify.com/v1/audio-analysis/5ifX6jfT33QWKP9DE0YRG8,290427.0,4.0
271,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",Hannah Montana,6Z0F3Mqj7tq1CBZo5qMlUg,0.676,0.861,1.0,-3.645,1.0,0.0501,0.0512,0.0,0.0613,0.681,124.031,audio_features,6Z0F3Mqj7tq1CBZo5qMlUg,spotify:track:6Z0F3Mqj7tq1CBZo5qMlUg,https://api.spotify.com/v1/tracks/6Z0F3Mqj7tq1CBZo5qMlUg,https://api.spotify.com/v1/audio-analysis/6Z0F3Mqj7tq1CBZo5qMlUg,174120.0,3.0
272,Every time we touch,Cascada,2gOlrge3YTmYPwsCGgU62K,0.633,0.976,8.0,-5.362,1.0,0.0519,0.00281,1.29e-05,0.382,0.493,142.027,audio_features,2gOlrge3YTmYPwsCGgU62K,spotify:track:2gOlrge3YTmYPwsCGgU62K,https://api.spotify.com/v1/tracks/2gOlrge3YTmYPwsCGgU62K,https://api.spotify.com/v1/audio-analysis/2gOlrge3YTmYPwsCGgU62K,197124.0,4.0
273,Uptown Girl,Billy Joel,5zA8vzDGqPl2AzZkEYQGKh,0.701,0.944,4.0,-2.986,1.0,0.0455,0.0755,0.0,0.601,0.792,128.993,audio_features,5zA8vzDGqPl2AzZkEYQGKh,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/tracks/5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/audio-analysis/5zA8vzDGqPl2AzZkEYQGKh,197707.0,4.0
274,Bye Bye Bye,*NSYNC,62bOmKYxYg7dhrC6gH9vFn,0.61,0.926,8.0,-4.843,0.0,0.0479,0.031,0.0012,0.0821,0.861,172.638,audio_features,62bOmKYxYg7dhrC6gH9vFn,spotify:track:62bOmKYxYg7dhrC6gH9vFn,https://api.spotify.com/v1/tracks/62bOmKYxYg7dhrC6gH9vFn,https://api.spotify.com/v1/audio-analysis/62bOmKYxYg7dhrC6gH9vFn,200400.0,4.0
275,Girls Just Want to Have Fun,Cyndi Lauper,2zjt2hHBbiv5SuxYg8Z7eP,0.707,0.788,6.0,-5.269,1.0,0.0333,0.214,0.000571,0.308,0.746,120.465,audio_features,2zjt2hHBbiv5SuxYg8Z7eP,spotify:track:2zjt2hHBbiv5SuxYg8Z7eP,https://api.spotify.com/v1/tracks/2zjt2hHBbiv5SuxYg8Z7eP,https://api.spotify.com/v1/audio-analysis/2zjt2hHBbiv5SuxYg8Z7eP,238120.0,4.0
276,I Want You Back,The Jackson 5,3b0EOvScbZUc0qJx0E1L2z,0.639,0.548,8.0,-13.534,1.0,0.0394,0.29,9.68e-05,0.366,0.887,98.359,audio_features,3b0EOvScbZUc0qJx0E1L2z,spotify:track:3b0EOvScbZUc0qJx0E1L2z,https://api.spotify.com/v1/tracks/3b0EOvScbZUc0qJx0E1L2z,https://api.spotify.com/v1/audio-analysis/3b0EOvScbZUc0qJx0E1L2z,176333.0,4.0
277,Sweet Caroline,Neil Diamond,3zByVQLvdXUaDTubfWkpCk,0.529,0.127,11.0,-16.066,1.0,0.0274,0.611,0.000109,0.237,0.578,63.05,audio_features,3zByVQLvdXUaDTubfWkpCk,spotify:track:3zByVQLvdXUaDTubfWkpCk,https://api.spotify.com/v1/tracks/3zByVQLvdXUaDTubfWkpCk,https://api.spotify.com/v1/audio-analysis/3zByVQLvdXUaDTubfWkpCk,203573.0,4.0
278,Brown Eyed Girl,Van Morrison,4myBMnNWZlgvVelYeTu55w,0.478,0.678,7.0,-7.032,1.0,0.0364,0.29,0.0,0.577,0.892,151.466,audio_features,4myBMnNWZlgvVelYeTu55w,spotify:track:4myBMnNWZlgvVelYeTu55w,https://api.spotify.com/v1/tracks/4myBMnNWZlgvVelYeTu55w,https://api.spotify.com/v1/audio-analysis/4myBMnNWZlgvVelYeTu55w,182960.0,4.0
279,Summer Of '69,Bryan Adams,5EU1mh0C4Km3k6vGvIDN2J,0.497,0.852,2.0,-5.517,1.0,0.0405,0.0155,0.0,0.0793,0.713,138.8,audio_features,5EU1mh0C4Km3k6vGvIDN2J,spotify:track:5EU1mh0C4Km3k6vGvIDN2J,https://api.spotify.com/v1/tracks/5EU1mh0C4Km3k6vGvIDN2J,https://api.spotify.com/v1/audio-analysis/5EU1mh0C4Km3k6vGvIDN2J,212933.0,4.0
280,Since U Been Gone,Kelly Clarkson,3xrn9i8zhNZsTtcoWgQEAd,0.662,0.741,0.0,-5.406,1.0,0.0334,0.00165,0.0303,0.114,0.404,131.0,audio_features,3xrn9i8zhNZsTtcoWgQEAd,spotify:track:3xrn9i8zhNZsTtcoWgQEAd,https://api.spotify.com/v1/tracks/3xrn9i8zhNZsTtcoWgQEAd,https://api.spotify.com/v1/audio-analysis/3xrn9i8zhNZsTtcoWgQEAd,188960.0,4.0
281,Hot N Cold,Katy Perry,22Lg6vvMS2JC07aAjsGvtU,0.702,0.839,7.0,-3.992,1.0,0.0439,8.1e-05,0.0,0.072,0.856,132.007,audio_features,22Lg6vvMS2JC07aAjsGvtU,spotify:track:22Lg6vvMS2JC07aAjsGvtU,https://api.spotify.com/v1/tracks/22Lg6vvMS2JC07aAjsGvtU,https://api.spotify.com/v1/audio-analysis/22Lg6vvMS2JC07aAjsGvtU,223227.0,4.0
282,TiK ToK,Kesha,6nYoTBmGFNgfTyRC8x1Fvp,0.755,0.832,2.0,-2.741,0.0,0.116,0.0746,1.27e-06,0.291,0.735,120.032,audio_features,6nYoTBmGFNgfTyRC8x1Fvp,spotify:track:6nYoTBmGFNgfTyRC8x1Fvp,https://api.spotify.com/v1/tracks/6nYoTBmGFNgfTyRC8x1Fvp,https://api.spotify.com/v1/audio-analysis/6nYoTBmGFNgfTyRC8x1Fvp,199693.0,4.0
283,Perfect,One Direction,3NLnwwAQbbFKcEcV8hDItk,0.647,0.823,2.0,-5.231,1.0,0.0762,0.0598,0.0,0.119,0.396,99.933,audio_features,3NLnwwAQbbFKcEcV8hDItk,spotify:track:3NLnwwAQbbFKcEcV8hDItk,https://api.spotify.com/v1/tracks/3NLnwwAQbbFKcEcV8hDItk,https://api.spotify.com/v1/audio-analysis/3NLnwwAQbbFKcEcV8hDItk,230333.0,4.0
284,Lego House,Ed Sheeran,47ltkdjKBMHelkhJavYLQ4,0.592,0.637,11.0,-8.48,1.0,0.0992,0.562,0.0,0.13,0.565,159.701,audio_features,47ltkdjKBMHelkhJavYLQ4,spotify:track:47ltkdjKBMHelkhJavYLQ4,https://api.spotify.com/v1/tracks/47ltkdjKBMHelkhJavYLQ4,https://api.spotify.com/v1/audio-analysis/47ltkdjKBMHelkhJavYLQ4,185093.0,4.0
285,I Want You Back,The Jackson 5,2OSfEYKhlSsLx6vn4O75RK,0.667,0.669,8.0,-6.264,1.0,0.0326,0.441,0.0023,0.215,0.947,98.264,audio_features,2OSfEYKhlSsLx6vn4O75RK,spotify:track:2OSfEYKhlSsLx6vn4O75RK,https://api.spotify.com/v1/tracks/2OSfEYKhlSsLx6vn4O75RK,https://api.spotify.com/v1/audio-analysis/2OSfEYKhlSsLx6vn4O75RK,178493.0,4.0
286,It Girl,Jason Derulo,2giHiZTf7a3UKkYvENgavP,0.668,0.718,1.0,-4.736,0.0,0.0605,0.0165,0.0,0.104,0.345,91.993,audio_features,2giHiZTf7a3UKkYvENgavP,spotify:track:2giHiZTf7a3UKkYvENgavP,https://api.spotify.com/v1/tracks/2giHiZTf7a3UKkYvENgavP,https://api.spotify.com/v1/audio-analysis/2giHiZTf7a3UKkYvENgavP,192200.0,4.0
287,Wiggle (feat. Snoop Dogg),Jason Derulo,2sLwPnIP3CUVmIuHranJZU,0.697,0.621,9.0,-6.886,0.0,0.25,0.0802,0.0,0.162,0.721,81.946,audio_features,2sLwPnIP3CUVmIuHranJZU,spotify:track:2sLwPnIP3CUVmIuHranJZU,https://api.spotify.com/v1/tracks/2sLwPnIP3CUVmIuHranJZU,https://api.spotify.com/v1/audio-analysis/2sLwPnIP3CUVmIuHranJZU,193296.0,4.0
288,Love Me Now,John Legend,6nxQdXa1uAL0rY72wPZu89,0.495,0.762,8.0,-3.842,1.0,0.0862,0.591,0.0,0.0763,0.708,123.893,audio_features,6nxQdXa1uAL0rY72wPZu89,spotify:track:6nxQdXa1uAL0rY72wPZu89,https://api.spotify.com/v1/tracks/6nxQdXa1uAL0rY72wPZu89,https://api.spotify.com/v1/audio-analysis/6nxQdXa1uAL0rY72wPZu89,210293.0,4.0
289,All Summer Long,Kid Rock,7t00jJDygiHzPabOYS6AGb,0.702,0.875,7.0,-3.588,1.0,0.0283,0.014,0.0,0.0872,0.905,103.002,audio_features,7t00jJDygiHzPabOYS6AGb,spotify:track:7t00jJDygiHzPabOYS6AGb,https://api.spotify.com/v1/tracks/7t00jJDygiHzPabOYS6AGb,https://api.spotify.com/v1/audio-analysis/7t00jJDygiHzPabOYS6AGb,296960.0,4.0
290,Cheerleader (Felix Jaehn Remix) - Radio Edit,OMI,4fTHdMTq0Znl3djLI1Typn,0.827,0.576,4.0,-7.774,1.0,0.0372,0.184,0.029,0.0656,0.41,118.04,audio_features,4fTHdMTq0Znl3djLI1Typn,spotify:track:4fTHdMTq0Znl3djLI1Typn,https://api.spotify.com/v1/tracks/4fTHdMTq0Znl3djLI1Typn,https://api.spotify.com/v1/audio-analysis/4fTHdMTq0Znl3djLI1Typn,180021.0,4.0
291,Break Up In A Small Town,Sam Hunt,7aftSOGSOpSoIlVAQVBb71,0.579,0.776,8.0,-5.365,1.0,0.173,0.0749,0.0,0.239,0.434,136.044,audio_features,7aftSOGSOpSoIlVAQVBb71,spotify:track:7aftSOGSOpSoIlVAQVBb71,https://api.spotify.com/v1/tracks/7aftSOGSOpSoIlVAQVBb71,https://api.spotify.com/v1/audio-analysis/7aftSOGSOpSoIlVAQVBb71,229880.0,4.0
292,Body Like A Back Road,Sam Hunt,7mldq42yDuxiUNn08nvzHO,0.732,0.458,5.0,-7.225,1.0,0.0311,0.447,0.0,0.136,0.661,98.938,audio_features,7mldq42yDuxiUNn08nvzHO,spotify:track:7mldq42yDuxiUNn08nvzHO,https://api.spotify.com/v1/tracks/7mldq42yDuxiUNn08nvzHO,https://api.spotify.com/v1/audio-analysis/7mldq42yDuxiUNn08nvzHO,165387.0,4.0
293,Beautiful Girls,Sean Kingston,67D9O4Oau629qirRXtTWCS,0.745,0.666,9.0,-5.899,1.0,0.0566,0.159,0.0,0.302,0.708,129.995,audio_features,67D9O4Oau629qirRXtTWCS,spotify:track:67D9O4Oau629qirRXtTWCS,https://api.spotify.com/v1/tracks/67D9O4Oau629qirRXtTWCS,https://api.spotify.com/v1/audio-analysis/67D9O4Oau629qirRXtTWCS,241933.0,4.0
294,867-5309 / Jenny,Tommy Tutone,6iX1f3r7oUJnMbGgQ2gx1j,0.584,0.708,5.0,-10.039,1.0,0.0593,0.0264,0.00364,0.112,0.564,137.657,audio_features,6iX1f3r7oUJnMbGgQ2gx1j,spotify:track:6iX1f3r7oUJnMbGgQ2gx1j,https://api.spotify.com/v1/tracks/6iX1f3r7oUJnMbGgQ2gx1j,https://api.spotify.com/v1/audio-analysis/6iX1f3r7oUJnMbGgQ2gx1j,226200.0,4.0
295,Pocketful of Sunshine,Natasha Bedingfield,1uigwk5hNV84zRd5YQQRTk,0.721,0.88,9.0,-3.896,0.0,0.0454,0.191,0.0,0.0769,0.655,110.021,audio_features,1uigwk5hNV84zRd5YQQRTk,spotify:track:1uigwk5hNV84zRd5YQQRTk,https://api.spotify.com/v1/tracks/1uigwk5hNV84zRd5YQQRTk,https://api.spotify.com/v1/audio-analysis/1uigwk5hNV84zRd5YQQRTk,202907.0,4.0
296,"Hey, Soul Sister",Train,6mghCOaaSvrke0z1EUVUIf,0.674,0.89,1.0,-4.446,0.0,0.0459,0.203,0.0,0.0819,0.737,97.02,audio_features,6mghCOaaSvrke0z1EUVUIf,spotify:track:6mghCOaaSvrke0z1EUVUIf,https://api.spotify.com/v1/tracks/6mghCOaaSvrke0z1EUVUIf,https://api.spotify.com/v1/audio-analysis/6mghCOaaSvrke0z1EUVUIf,216773.0,4.0
297,Stitches,Shawn Mendes,1WP1r7fuvRqZRnUaTi2I1Q,0.746,0.754,1.0,-6.681,1.0,0.067,0.0152,0.0,0.0486,0.764,149.882,audio_features,1WP1r7fuvRqZRnUaTi2I1Q,spotify:track:1WP1r7fuvRqZRnUaTi2I1Q,https://api.spotify.com/v1/tracks/1WP1r7fuvRqZRnUaTi2I1Q,https://api.spotify.com/v1/audio-analysis/1WP1r7fuvRqZRnUaTi2I1Q,206880.0,4.0
298,Maps,Maroon 5,5rwdhliMmo0aAQ08vU0AOZ,0.742,0.713,1.0,-5.522,0.0,0.0303,0.0205,0.0,0.059,0.879,120.032,audio_features,5rwdhliMmo0aAQ08vU0AOZ,spotify:track:5rwdhliMmo0aAQ08vU0AOZ,https://api.spotify.com/v1/tracks/5rwdhliMmo0aAQ08vU0AOZ,https://api.spotify.com/v1/audio-analysis/5rwdhliMmo0aAQ08vU0AOZ,189960.0,4.0
299,Pompeii,Bastille,0sooJd5WbNnnz5k6yO7FIQ,0.682,0.714,9.0,-6.306,1.0,0.0399,0.074,0.0,0.278,0.581,127.443,audio_features,0sooJd5WbNnnz5k6yO7FIQ,spotify:track:0sooJd5WbNnnz5k6yO7FIQ,https://api.spotify.com/v1/tracks/0sooJd5WbNnnz5k6yO7FIQ,https://api.spotify.com/v1/audio-analysis/0sooJd5WbNnnz5k6yO7FIQ,214148.0,4.0
300,Everybody Talks,Neon Trees,2iUmqdfGZcHIhS3b9E9EWq,0.471,0.924,8.0,-3.906,1.0,0.0586,0.00301,0.0,0.313,0.725,154.961,audio_features,2iUmqdfGZcHIhS3b9E9EWq,spotify:track:2iUmqdfGZcHIhS3b9E9EWq,https://api.spotify.com/v1/tracks/2iUmqdfGZcHIhS3b9E9EWq,https://api.spotify.com/v1/audio-analysis/2iUmqdfGZcHIhS3b9E9EWq,177280.0,4.0
301,Sk8er Boi,Avril Lavigne,00Mb3DuaIH1kjrwOku9CGU,0.487,0.9,0.0,-4.417,1.0,0.0482,6.79e-05,0.0,0.358,0.484,149.937,audio_features,00Mb3DuaIH1kjrwOku9CGU,spotify:track:00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/tracks/00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/audio-analysis/00Mb3DuaIH1kjrwOku9CGU,204000.0,4.0
302,Man! I Feel Like A Woman!,Shania Twain,3941McqnrX9blUEelPxgot,0.645,0.888,10.0,-2.667,1.0,0.056,0.615,0.0,0.347,0.727,125.025,audio_features,3941McqnrX9blUEelPxgot,spotify:track:3941McqnrX9blUEelPxgot,https://api.spotify.com/v1/tracks/3941McqnrX9blUEelPxgot,https://api.spotify.com/v1/audio-analysis/3941McqnrX9blUEelPxgot,232960.0,4.0
303,Wrecking Ball,Miley Cyrus,6oDPg7fXW3Ug3KmbafrXzA,0.466,0.403,5.0,-6.142,1.0,0.0337,0.395,0.0,0.111,0.337,119.81,audio_features,6oDPg7fXW3Ug3KmbafrXzA,spotify:track:6oDPg7fXW3Ug3KmbafrXzA,https://api.spotify.com/v1/tracks/6oDPg7fXW3Ug3KmbafrXzA,https://api.spotify.com/v1/audio-analysis/6oDPg7fXW3Ug3KmbafrXzA,223240.0,4.0
304,Brave,Sara Bareilles,6Uy6K3KdmUdAfelUp0SeXn,0.551,0.836,10.0,-3.838,0.0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,audio_features,6Uy6K3KdmUdAfelUp0SeXn,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/tracks/6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn,220573.0,4.0
305,Rude,MAGIC!,6RtPijgfPKROxEzTHNRiDp,0.773,0.758,1.0,-4.993,1.0,0.0381,0.0422,0.0,0.305,0.925,144.033,audio_features,6RtPijgfPKROxEzTHNRiDp,spotify:track:6RtPijgfPKROxEzTHNRiDp,https://api.spotify.com/v1/tracks/6RtPijgfPKROxEzTHNRiDp,https://api.spotify.com/v1/audio-analysis/6RtPijgfPKROxEzTHNRiDp,224840.0,4.0
306,She Will Be Loved - Radio Mix,Maroon 5,4llK75pXNWZz6KAho2Gp16,0.651,0.663,0.0,-5.569,0.0,0.0281,0.228,0.0,0.0994,0.465,102.0,audio_features,4llK75pXNWZz6KAho2Gp16,spotify:track:4llK75pXNWZz6KAho2Gp16,https://api.spotify.com/v1/tracks/4llK75pXNWZz6KAho2Gp16,https://api.spotify.com/v1/audio-analysis/4llK75pXNWZz6KAho2Gp16,259453.0,4.0
307,Breaking Free,Various Artists,7gF9RfiO8nBhFhBkLuiUrb,0.582,0.592,0.0,-6.436,0.0,0.038,0.0411,0.0,0.14,0.331,107.934,audio_features,7gF9RfiO8nBhFhBkLuiUrb,spotify:track:7gF9RfiO8nBhFhBkLuiUrb,https://api.spotify.com/v1/tracks/7gF9RfiO8nBhFhBkLuiUrb,https://api.spotify.com/v1/audio-analysis/7gF9RfiO8nBhFhBkLuiUrb,207200.0,4.0
